nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,poi_total_count,poi_density_per_km2,poi_log1p_total_count,poi_log1p_density_per_km2,poi_named_count,poi_named_share,poi_with_any_detected_tag_count,poi_with_any_detected_tag_share,poi_with_valid_coordinate_count,poi_with_valid_coordinate_share,poi_unique_raw_type_count,poi_unique_semantic_category_count,poi_semantic_entropy,poi_semantic_entropy_norm,poi_semantic_hhi,poi_mixed_use_index,poi_dominant_semantic_category,poi_dominant_semantic_category_label,poi_dominant_semantic_category_share,poi_food_drink_count,poi_food_drink_share,poi_food_drink_density_per_km2,poi_retail_count,poi_retail_share,poi_retail_density_per_km2,poi_education_count,poi_education_share,poi_education_density_per_km2,poi_healthcare_count,poi_healthcare_share,poi_healthcare_density_per_km2,poi_transport_count,poi_transport_share,poi_transport_density_per_km2,poi_recreation_green_count,poi_recreation_green_share,poi_recreation_green_density_per_km2,poi_culture_tourism_count,poi_culture_tourism_share,poi_culture_tourism_density_per_km2,poi_public_service_count,poi_public_service_share,poi_public_service_density_per_km2,poi_emergency_safety_count,poi_emergency_safety_share,poi_emergency_safety_density_per_km2,poi_finance_count,poi_finance_share,poi_finance_density_per_km2,poi_accommodation_count,poi_accommodation_share,poi_accommodation_density_per_km2,poi_religion_count,poi_religion_share,poi_religion_density_per_km2,poi_office_work_count,poi_office_work_share,poi_office_work_density_per_km2,poi_industrial_logistics_count,poi_industrial_logistics_share,poi_industrial_logistics_density_per_km2,poi_other_count,poi_other_share,poi_other_density_per_km2,poi_commercial_activity_count,poi_commercial_activity_share,poi_commercial_activity_density_per_km2,poi_daily_activity_count,poi_daily_activity_share,poi_daily_activity_density_per_km2,poi_social_infrastructure_count,poi_social_infrastructure_share,poi_social_infrastructure_density_per_km2,poi_mobility_access_count,poi_mobility_access_share,poi_mobility_access_density_per_km2,poi_recreation_environment_count,poi_recreation_environment_share,poi_recreation_environment_density_per_km2,poi_safety_public_service_count,poi_safety_public_service_share,poi_safety_public_service_density_per_km2,poi_employment_industrial_count,poi_employment_industrial_share,poi_employment_industrial_density_per_km2,poi_osm_tag_amenity_count,poi_osm_tag_amenity_share,poi_osm_tag_highway_count,poi_osm_tag_highway_share,poi_osm_tag_leisure_count,poi_osm_tag_leisure_share,poi_osm_tag_public_transport_count,poi_osm_tag_public_transport_share,poi_osm_tag_railway_count,poi_osm_tag_railway_share,poi_osm_tag_shop_count,poi_osm_tag_shop_share,poi_osm_tag_tourism_count,poi_osm_tag_tourism_share
QN1103,Douglaston-Little Neck,Queens,4.0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),6.328050632927168,130,20.543451299767156,4.875197323201151,3.0700718863661334,74,0.5692307692307692,130,1.0,130,1.0,22,8,1.4035255898256713,0.5182790146410207,0.34485207100591714,0.6551479289940829,transport,Transport & Mobility Infrastructure,0.5384615384615384,14,0.1076923076923077,2.212371678436463,1,0.007692307692307693,0.15802654845974737,9,0.06923076923076923,1.4222389361377261,3,0.023076923076923078,0.4740796453792421,70,0.5384615384615384,11.061858392182314,24,0.18461538461538463,3.7926371630339366,0,0.0,0.0,1,0.007692307692307693,0.15802654845974737,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0.06153846153846154,1.264212387677979,15,0.11538461538461539,2.3703982268962105,97,0.7461538461538462,15.328575200595493,13,0.1,2.0543451299767157,70,0.5384615384615384,11.061858392182314,24,0.18461538461538463,3.7926371630339366,1,0.007692307692307693,0.15802654845974737,0,0.0,0.0,60,0.46153846153846156,31,0.23846153846153847,24,0.18461538461538463,41,0.3153846153846154,12,0.09230769230769231,3,0.023076923076923078,0,0.0
QN1104,Oakland Gardens-Hollis Hills,Queens,4.0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),3.680290226769588,283,76.89610942678456,5.648974238161206,4.355376008456004,177,0.6254416961130742,283,1.0,283,1.0,27,8,1.7024029151956768,0.6286452572048988,0.2226148409893993,0.7773851590106007,recreation_green,"Recreation, Parks & Green Space",0.3286219081272085,45,0.15901060070671377,12.22729655196221,11,0.038869257950530034,2.9888947127018737,8,0.028268551236749116,2.173741609237726,11,0.038869257950530034,2.9888947127018737,76,0.26855123674911663,20.650545287758398,93,0.3286219081272085,25.269746207388568,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.024734982332155476,1.9020239080830104,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,32,0.11307420494699646,8.694966436950905,63,0.2226148409893993,17.118215172747092,151,0.5335689045936396,41.02937287436208,19,0.06713780918727916,5.162636321939599,76,0.26855123674911663,20.650545287758398,93,0.3286219081272085,25.269746207388568,0,0.0,0.0,0,0.0,0.0,100,0.35335689045936397,45,0.15901060070671377,93,0.3286219081272085,77,0.27208480565371024,0,0.0,13,0.045936395759717315,0,0.0
QN1191,Alley Pond Park,Queens,4.0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),2.426531141666199,19,7.830107627200483,2.995732273553991,2.1781672033525123,12,0.631578947368421,19,1.0,19,1.0,6,3,0.8092054732283178,0.2988147977829071,0.5013850415512465,0.4986149584487535,transport,Transport & Mobility Infrastructure,0.631578947368421,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,0.631578947368421,4.945331132968726,6,0.3157894736842105,2.472665566484363,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.05263157894736842,0.41211092774739383,0,0.0,0.0,12,0.631578947368421,4.945331132968726,0,0.0,0.0,12,0.631578947368421,4.945331132968726,6,0.3157894736842105,2.472665566484363,0,0.0,0.0,0,0.0,0.0,4,0.21052631578947367,8,0.42105263157894735,6,0.3157894736842105,9,0.47368421052631576,0,0.0,0,0.0,0,0.0
QN1201,Jamaica,Queens,4.0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4.348204879367038,954,219.4008853002512,6.86171134048073,5.395448094059491,670,0.7023060796645703,954,1.0,954,1.0,42,12,1.757241352033292,0.6488954123960009,0.21304097499659383,0.7869590250034062,transport,Transport & Mobility Infrastructure,0.33647798742138363,157,0.16457023060796647,36.10685428945433,165,0.17295597484276728,37.94669399847112,16,0.016771488469601678,3.679679418033563,45,0.04716981132075472,10.349098363219396,321,0.33647798742138363,73.82356832429835,21,0.0220125786163522,4.829579236169051,1,0.0010482180293501049,0.2299799636270977,2,0.0020964360587002098,0.4599599272541954,1,0.0010482180293501049,0.2299799636270977,29,0.03039832285115304,6.669418945185833,8,0.008385744234800839,1.8398397090167815,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,188,0.1970649895178197,43.23623316189436,359,0.37631027253668764,82.56280694212806,704,0.7379454926624738,161.90589439347676,64,0.06708595387840671,14.718717672134252,321,0.33647798742138363,73.82356832429835,22,0.023060796645702306,5.059559199796149,3,0.0031446540880503146,0.689939890881293,0,0.0,0.0,320,0.33542976939203356,209,0.2190775681341719,22,0.023060796645702306,401,0.42033542976939203,92,0.09643605870020965,172,0.18029350104821804,9,0.009433962264150943
QN1202,South Jamaica,Queens,4.0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),3.515997104253692,233,66.26854149513207,5.455321115357702,4.20869269044573,155,0.6652360515021459,233,1.0,233,1.0,23,9,1.649499142402497,0.6091095141925842,0.24043544732818797,0.759564552671812,transport,Transport & Mobility Infrastructure,0.38626609442060084,22,0.0944206008583691,6.257115505978136,31,0.13304721030042918,8.816844576605556,6,0.02575107296137339,1.7064860470849461,5,0.02145922746781116,1.4220717059041217,90,0.38626609442060084,25.59729070627419,23,0.09871244635193133,6.5415298471589605,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.004291845493562232,0.28441434118082437,1,0.004291845493562232,0.28441434118082437,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,54,0.2317596566523605,15.358374423764515,55,0.23605150214592274,15.64278876494534,154,0.6609442060085837,43.79980854184695,11,0.04721030042918455,3.128557752989068,90,0.38626609442060084,25.59729070627419,23,0.09871244635193133,6.5415298471589605,0,0.0,0.0,0,0.0,0.0,47,0.2017167381974249,77,0.33047210300429186,23,0.09871244635193133,131,0.5622317596566524,0,0.0,31,0.13304721030042918,1,0.004291845493562232
QN1203,Baisley Park,Queens,4.0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),4.45219100430421,224,50.31230685822896,5.41610040220442,3.9379306231759204,144,0.6428571428571429,224,1.0,224,1.0,22,10,1.6731622787353508,0.6178475857110599,0.2502391581632653,0.7497608418367347,transport,Transport & Mobility Infrastructure,0.40625,22,0.09821428571428571,4.941387280718915,16,0.07142857142857142,3.5937362041592116,6,0.026785714285714284,1.3476510765597043,4,0.017857142857142856,0.8984340510398029,91,0.40625,20.439374661155515,23,0.10267857142857142,5.165995793478866,0,0.0,0.0,1,0.004464285714285714,0.22460851275995072,0,0.0,0.0,1,0.004464285714285714,0.22460851275995072,6,0.026785714285714284,1.3476510765597043,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,54,0.24107142857142858,12.128859689037338,45,0.20089285714285715,10.107383074197783,139,0.6205357142857143,31.22058327363315,11,0.049107142857142856,2.4706936403594577,91,0.40625,20.439374661155515,23,0.10267857142857142,5.165995793478866,1,0.004464285714285714,0.22460851275995072,0,0.0,0.0,53,0.23660714285714285,72,0.32142857142857145,23,0.10267857142857142,126,0.5625,0,0.0,16,0.07142857142857142,6,0.026785714285714284
QN1204,Springfield Gardens (North)-Rochdale Village,Queens,4.0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),3.200138466289246,197,61.5598362618457,5.288267030694535,4.136123478935768,116,0.5888324873096447,197,1.0,197,1.0,24,11,1.6871667754017057,0.6230190174151896,0.2574918189079852,0.7425081810920148,transport,Transport & Mobility Infrastructure,0.4213197969543147,19,0.09644670050761421,5.937243091244001,11,0.05583756345177665,3.43735126335179,7,0.03553299492385787,2.187405349405685,5,0.025380710659898477,1.562432392432632,83,0.4213197969543147,25.936377714381692,18,0.09137055837563451,5.6247566127574755,1,0.005076142131979695,0.3124864784865264,0,0.0,0.0,1,0.005076142131979695,0.3124864784865264,2,0.01015228426395939,0.6249729569730528,3,0.015228426395939087,0.9374594354595792,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47,0.23857868020304568,14.68686448886674,35,0.17766497461928935,10.937026747028424,125,0.6345177664974619,39.0608098108158,13,0.06598984771573604,4.062324220324843,83,0.4213197969543147,25.936377714381692,19,0.09644670050761421,5.937243091244001,1,0.005076142131979695,0.3124864784865264,0,0.0,0.0,59,0.29949238578680204,57,0.2893401015228426,18,0.09137055837563451,105,0.5329949238578681,5,0.025380710659898477,11,0.05583756345177665,4,0.02030456852791878
QN1205,St. Albans,Queens,4.0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),6.8969277230373125,393,56.98189335626794,5.976350909297934,4.060130778294381,259,0.6590330788804071,393,1.0,393,1.0,26,9,1.5769743976296418,0.5823283471583331,0.26664465292750356,0.7333553470724965,transport,Transport & Mobility Infrastructure,0.41475826972010177,40,0.10178117048346055,5.799683802164676,44,0.11195928753180662,6.379652182381143,12,0.030534351145038167,1.7399051406494026,6,0.015267175572519083,0.8699525703247013,163,0.41475826972010177,23.633711493821053,22,0.05597964376590331,3.1898260911905716,0,0.0,0.0,1,0.002544529262086514,0.1449920950541169,0,0.0,0.0,3,0.007633587786259542,0.43497628516235065,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,102,0.2595419847328244,14.789193695519923,87,0.22137404580152673,12.61431226970817,265,0.6743002544529262,38.42290518934097,19,0.04834605597964377,2.754849806028221,163,0.41475826972010177,23.633711493821053,22,0.05597964376590331,3.1898260911905716,1,0.002544529262086514,0.1449920950541169,0,0.0,0.0,81,0.20610687022900764,142,0.361323155216285,22,0.05597964376590331,245,0.6234096692111959,4,0.010178117048346057,45,0.11450381679389313,0,0.0
QN1206,Hollis,Queens,4.0,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),2.272076561498723,182,80.10293450672626,5.209486152841421,4.395719144273484,140,0.7692307692307693,182,1.0,182,1.0,21,8,1.7179014013317706,0.6343683734638905,0.21651974399227147,0.7834802560077285,transport,Transport & Mobility Infrastructure,0.3626373626373626,33,0.1813186813186813,14.5241584545163,19,0.1043956043956044,8.362394261691204,9,0.04945054945054945,3.961134123958991,22,0.12087912087912088,9.682772303010866,66,0.3626373626373626,29.0483169090326,4,0.02197802197802198,1.760504055092885,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.005494505494505495,0.44012601377322125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28,0.15384615384615385,12.323528385650194,53,0.29120879120879123,23.326678729980724,149,0.8186813186813187,65.57877605220996,31,0.17032967032967034,13.643906426969858,66,0.3626373626373626,29.0483169090326,4,0.02197802197802198,1.760504055092885,0,0.0,0.0,0,0.0,0.0,75,0.41208791208791207,54,0.2967032967032967,4,0.02197802197802198,83,0.45604395604395603,5,0.027472527472527472,20,0.10989010989010989,0,0.0
QN1301,Glen Oaks-Floral Park-New Hyde Park,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4.217705197161937,185,43.86271475884212,5.225746673713202,3.803607043508066,133,0.7189189189189189,185,1.0,185,1.0,30,9,1.7476237679602542,0.6453439331549133,0.2196347699050402,0.7803652300949598,transport,Transport & Mobility Infrastructure,0.35135135135135137,46,0.24864864864864866,10.90640475084723,14,0.07567567567567568,3.3193405763448087,5,0.02702702702702703,1.1854787772660031,12,0.06486486486486487,2.8451490654384077,65,0.35135135135135137,15.411224104458041,24,0.12972972972972974,5.6902981308768155,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.016216216216216217,0.7112872663596019,1,0.005405405405405406,0.23709575545320064,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,0.08108108108108109,3.5564363317980097,64,0.34594594594594597,15.17412834900484,142,0.7675675675675676,33.66759727435449,17,0.0918918918918919,4.030627842704411,65,0.35135135135135137,15.411224104458041,24,0.12972972972972974,5.6902981308768155,0,0.0,0.0,0,0.0,0.0,88,0.4756756756756757,42,0.22702702702702704,24,0.12972972972972974,57,0.3081081081081081,0,0.0,15,0.08108108108108109,1,0.005405405405405406
QN1302,Bellerose,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),5.1369806143511685,206,40.10137772848478,5.332718793265369,3.7160416423146856,124,0.6019417475728155,206,1.0,206,1.0,25,9,1.654684759851943,0.611024403897116,0.25139032896597224,0.7486096710340278,transport,Transport & Mobility Infrastructure,0.4029126213592233,20,0.0970873786407767,3.8933376435422113,8,0.038834951456310676,1.5573350574168845,7,0.03398058252427184,1.362668175239774,14,0.06796116504854369,2.725336350479548,83,0.4029126213592233,16.15735122070018,52,0.2524271844660194,10.12267787320975,0,0.0,0.0,1,0.0048543689320388345,0.19466688217711056,0,0.0,0.0,2,0.009708737864077669,0.3893337643542211,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,0.09223300970873786,3.698670761365101,30,0.14563106796116504,5.8400064653133175,132,0.6407766990291263,25.696028447378595,22,0.10679611650485436,4.282671407896433,83,0.4029126213592233,16.15735122070018,52,0.2524271844660194,10.12267787320975,1,0.0048543689320388345,0.19466688217711056,0,0.0,0.0,67,0.32524271844660196,58,0.2815533980582524,52,0.2524271844660194,77,0.3737864077669903,0,0.0,10,0.04854368932038835,0,0.0
QN1303,Queens Village,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),6.46789905691055,379,58.59708023659738,5.940171252720432,4.087606583552453,253,0.6675461741424802,379,1.0,379,1.0,27,10,1.7046850734689636,0.6294879883597193,0.23588668973343266,0.7641133102665674,transport,Transport & Mobility Infrastructure,0.38258575197889183,43,0.11345646437994723,6.64821754663242,39,0.10290237467018469,6.029778705085218,12,0.0316622691292876,1.8553165246416055,18,0.047493403693931395,2.7829747869624084,145,0.38258575197889183,22.418408006086068,23,0.06068601583113457,3.5560233388964106,0,0.0,0.0,1,0.002638522427440633,0.15460971038680046,1,0.002638522427440633,0.15460971038680046,5,0.013192612137203167,0.7730485519340023,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,92,0.24274406332453827,14.224093355585643,87,0.22955145118733508,13.45104480365164,257,0.6781002638522428,39.73469556940772,31,0.08179419525065963,4.792901021990814,145,0.38258575197889183,22.418408006086068,23,0.06068601583113457,3.5560233388964106,2,0.005277044854881266,0.30921942077360093,0,0.0,0.0,109,0.287598944591029,111,0.2928759894459103,23,0.06068601583113457,204,0.5382585751978892,21,0.055408970976253295,42,0.11081794195250659,0,0.0
QN1304,Cambria Heights,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),3.071032081123667,140,45.58728020476265,4.948759890378168,3.8413275468927215,106,0.7571428571428571,140,1.0,140,1.0,19,7,1.6658657556650363,0.6151532032113024,0.23632653061224487,0.7636734693877552,transport,Transport & Mobility Infrastructure,0.40714285714285714,20,0.14285714285714285,6.5124686006803785,17,0.12142857142857143,5.535598310578322,10,0.07142857142857142,3.2562343003401892,3,0.02142857142857143,0.9768702901020568,57,0.40714285714285714,18.56053551193908,12,0.08571428571428572,3.9074811604082273,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,0.15,6.838092030714398,37,0.2642857142857143,12.0480669112587,107,0.7642857142857142,34.841707013640026,13,0.09285714285714286,4.233104590442246,57,0.40714285714285714,18.56053551193908,12,0.08571428571428572,3.9074811604082273,0,0.0,0.0,0,0.0,0.0,37,0.2642857142857143,52,0.37142857142857144,12,0.08571428571428572,73,0.5214285714285715,0,0.0,18,0.12857142857142856,0,0.0
QN1305,Laurelton,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),3.6993972457993367,161,43.52060330444788,5.087596335232384,3.7959520776283715,114,0.7080745341614907,161,1.0,161,1.0,25,8,1.778904927608904,0.656895107367237,0.19763897997762428,0.8023610200223757,transport,Transport & Mobility Infrastructure,0.30434782608695654,32,0.19875776397515527,8.650057799641814,29,0.18012422360248448,7.839114880925394,10,0.062111801242236024,2.703143062388067,7,0.043478260869565216,1.892200143671647,49,0.30434782608695654,13.24540100570153,4,0.024844720496894408,1.0812572249552268,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.024844720496894408,1.0812572249552268,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26,0.16149068322981366,7.028171962208974,65,0.40372670807453415,17.570429905522435,127,0.7888198757763976,34.329916892328455,17,0.10559006211180125,4.595343206059714,49,0.30434782608695654,13.24540100570153,4,0.024844720496894408,1.0812572249552268,0,0.0,0.0,0,0.0,0.0,64,0.39751552795031053,35,0.21739130434782608,4,0.024844720496894408,62,0.38509316770186336,4,0.024844720496894408,31,0.19254658385093168,0,0.0
QN1306,Springfield Gardens (South)-Brookville,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),5.333248666436198,124,23.250369100614186,4.8283137373023015,3.1884318379115433,71,0.5725806451612904,124,1.0,124,1.0,17,7,1.4550789020309656,0.5373160739186926,0.32180020811654525,0.6781997918834548,transport,Transport & Mobility Infrastructure,0.5161290322580645,15,0.12096774193548387,2.812544649267845,6,0.04838709677419355,1.125017859707138,5,0.04032258064516129,0.9375148830892818,0,0.0,0.0,64,0.5161290322580645,12.000190503542807,11,0.08870967741935484,2.06253274279642,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.016129032258064516,0.37500595323571273,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,0.1693548387096774,3.9375625089749833,23,0.18548387096774194,4.312568462210696,90,0.7258064516129032,16.87526789560707,5,0.04032258064516129,0.9375148830892818,64,0.5161290322580645,12.000190503542807,11,0.08870967741935484,2.06253274279642,0,0.0,0.0,0,0.0,0.0,46,0.3709677419354839,37,0.29838709677419356,11,0.08870967741935484,58,0.46774193548387094,0,0.0,8,0.06451612903225806,2,0.016129032258064516
QN1307,Rosedale,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),4.3860152186948325,163,37.16357373892211,5.099866427824199,3.641881493634322,102,0.6257668711656442,163,1.0,163,1.0,20,10,1.479216543211102,0.5462293655446426,0.3134856411607513,0.6865143588392487,transport,Transport & Mobility Infrastructure,0.48466257668711654,23,0.1411042944785276,5.243939852731341,6,0.03680981595092025,1.3679843094081758,6,0.03680981595092025,1.3679843094081758,2,0.012269938650306749,0.4559947698027253,79,0.48466257668711654,18.011793407207648,6,0.03680981595092025,1.3679843094081758,0,0.0,0.0,0,0.0,0.0,1,0.006134969325153374,0.22799738490136265,1,0.006134969325153374,0.22799738490136265,1,0.006134969325153374,0.22799738490136265,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,38,0.2331288343558282,8.663900626251781,31,0.1901840490797546,7.067918931942242,116,0.7116564417177914,26.44769664855807,8,0.049079754601226995,1.8239790792109012,79,0.48466257668711654,18.011793407207648,6,0.03680981595092025,1.3679843094081758,1,0.006134969325153374,0.22799738490136265,0,0.0,0.0,52,0.31901840490797545,59,0.3619631901840491,6,0.03680981595092025,98,0.6012269938650306,4,0.024539877300613498,6,0.03680981595092025,1,0.006134969325153374
QN1371,Montefiore Cemetery,Queens,4.0,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),0.49417710575190754,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
QN1401,Far Rockaway-Bayswater,Queens,4.0,QN14,QN14 The Rockaways (CD 14 Approximation),5.615311983932127,218,38.822419951695245,5.389071729816501,3.684430069057076,116,0.5321100917431193,218,1.0,218,1.0,23,9,1.70688796615221,0.6303014491597997,0.22746401818028786,0.7725359818197122,transport,Transport & Mobility Infrastructure,0.37155963302752293,22,0.10091743119266056,3.9178588942077766,16,0.07339449541284404,2.849351923060201,16,0.07339449541284404,2.849351923060201,5,0.022935779816513763,0.8904224759563129,81,0.37155963302752293,14.424844110492268,25,0.11467889908256881,4.452112379781564,0,0.0,0.0,0,0.0,0.0,1,0.0045871559633027525,0.17808449519126257,1,0.0045871559633027525,0.17808449519126257,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,51,0.23394495412844038,9.082309254754392,39,0.17889908256880735,6.9452953124592405,140,0.6422018348623854,24.93182932677676,21,0.0963302752293578,3.739774399016514,81,0.37155963302752293,14.424844110492268,25,0.11467889908256881,4.452112379781564,1,0.0045871559633027525,0.17808449519126257,0,0.0,0.0,73,0.3348623853211009,40,0.1834862385321101,25,0.11467889908256881,95,0.43577981651376146,27,0.12385321100917432,18,0.08256880733944955,0,0.0
QN1402,Rockaway Beach-Arverne-Edgemere,Queens,4.0,QN14,QN14 The Rockaways (CD 14 Approximation),4.689301908797041,251,53.526090851418374,5.529429087511423,3.9986793183326537,132,0.5258964143426295,251,1.0,251,1.0,27,11,1.595058632680746,0.5890063012980843,0.261757749876986,0.7382422501230139,transport,Transport & Mobility Infrastructure,0.40239043824701193,28,0.11155378486055777,5.971038023265795,7,0.027888446215139442,1.4927595058164487,7,0.027888446215139442,1.4927595058164487,3,0.01195219123505976,0.6397540739213352,101,0.40239043824701193,21.538387155351618,36,0.14342629482071714,7.677048887056022,0,0.0,0.0,1,0.00398406374501992,0.2132513579737784,1,0.00398406374501992,0.2132513579737784,2,0.00796812749003984,0.4265027159475568,1,0.00398406374501992,0.2132513579737784,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,64,0.2549800796812749,13.648086910321817,38,0.15139442231075698,8.103551603003579,146,0.5816733067729084,31.134698264171643,11,0.043824701195219126,2.345764937711562,101,0.40239043824701193,21.538387155351618,36,0.14342629482071714,7.677048887056022,2,0.00796812749003984,0.4265027159475568,0,0.0,0.0,70,0.2788844621513944,46,0.18326693227091634,36,0.14342629482071714,115,0.4581673306772908,46,0.18326693227091634,8,0.03187250996015936,1,0.00398406374501992
QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,4.0,QN14,QN14 The Rockaways (CD 14 Approximation),6.4282782810570405,348,54.135801965122184,5.855071922202427,4.0097992685863515,191,0.5488505747126436,348,1.0,348,1.0,31,11,1.6256739316188933,0.6003115935432894,0.2687772493063813,0.7312227506936186,transport,Transport & Mobility Infrastructure,0.4396551724137931,42,0.1206896551724138,6.533631271652678,17,0.04885057471264368,2.6445650385260837,10,0.028735632183908046,1.5556264932506376,6,0.017241379310344827,0.9333758959503825,153,0.4396551724137931,23.801085346734755,36,0.10344827586206896,5.600255375702295,1,0.0028735632183908046,0.15556264932506375,0,0.0,0.0,2,0.005747126436781609,0.3111252986501275,5,0.014367816091954023,0.7778132466253188,1,0.0028735632183908046,0.15556264932506375,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,75,0.21551724137931033,11.667198699379782,65,0.1867816091954023,10.111572206129145,228,0.6551724137931034,35.46828404611453,17,0.04885057471264368,2.6445650385260837,153,0.4396551724137931,23.801085346734755,37,0.10632183908045977,5.7558180250273585,2,0.005747126436781609,0.3111252986501275,0,0.0,0.0,130,0.3735632183908046,81,0.23275862068965517,36,0.10344827586206896,159,0.45689655172413796,19,0.05459770114942529,17,0.04885057471264368,2,0.005747126436781609
